Category;Pink Gellac Antwerpen;Pink Gellac Antwerpen;Pink Gellac Antwerpen
1/07/2024 0:00;0;0:17:44;14
1/07/2024 1:00;0;0:17:44;14,2
1/07/2024 2:00;0;0:17:44;13,7
1/07/2024 3:00;0;0:17:44;13,5
1/07/2024 4:00;0;0:17:44;12,7
1/07/2024 5:00;0;0:17:44;12,3
1/07/2024 6:00;2;0:17:44;12,4
1/07/2024 7:00;0;0:17:44;13,5
1/07/2024 8:00;1;0:17:44;15
1/07/2024 9:00;1;0:17:44;16,3
1/07/2024 10:00;53;0:17:44;16,6
1/07/2024 11:00;108;0:17:44;17,4
1/07/2024 12:00;76;0:17:44;18
1/07/2024 13:00;106;0:17:44;19,1
1/07/2024 14:00;75;0:17:44;19,5
1/07/2024 15:00;83;0:17:44;18,9
1/07/2024 16:00;88;0:17:44;18,8
1/07/2024 17:00;35;0:17:44;18,8
1/07/2024 18:00;4;0:17:44;19,5
1/07/2024 19:00;0;0:17:44;18,9
1/07/2024 20:00;0;0:17:44;18,5
1/07/2024 21:00;0;0:17:44;16,6
1/07/2024 22:00;0;0:17:44;15,8
1/07/2024 23:00;0;0:17:44;15,3
2/07/2024 0:00;0;0:18:53;15,5
2/07/2024 1:00;0;0:18:53;16,2
2/07/2024 2:00;0;0:18:53;15,8
2/07/2024 3:00;0;0:18:53;15,4
2/07/2024 4:00;0;0:18:53;14,7
2/07/2024 5:00;0;0:18:53;14,3
2/07/2024 6:00;0;0:18:53;14,4
2/07/2024 7:00;0;0:18:53;14,7
2/07/2024 8:00;0;0:18:53;14,8
2/07/2024 9:00;4;0:18:53;15,2
2/07/2024 10:00;61;0:18:53;15,9
2/07/2024 11:00;81;0:18:53;16,6
2/07/2024 12:00;55;0:18:53;17
2/07/2024 13:00;70;0:18:53;17
2/07/2024 14:00;69;0:18:53;17,1
2/07/2024 15:00;105;0:18:53;16,8
2/07/2024 16:00;57;0:18:53;17
2/07/2024 17:00;76;0:18:53;17
2/07/2024 18:00;8;0:18:53;17,1
2/07/2024 19:00;0;0:18:53;16,7
2/07/2024 20:00;0;0:18:53;16,1
2/07/2024 21:00;0;0:18:53;15,5
2/07/2024 22:00;0;0:18:53;14,8
2/07/2024 23:00;0;0:18:53;14,1
3/07/2024 0:00;0;0:24:22;13,3
3/07/2024 1:00;0;0:24:22;12,9
3/07/2024 2:00;0;0:24:22;13,1
3/07/2024 3:00;0;0:24:22;13,1
3/07/2024 4:00;0;0:24:22;13
3/07/2024 5:00;0;0:24:22;12,7
3/07/2024 6:00;0;0:24:22;13
3/07/2024 7:00;0;0:24:22;13,8
3/07/2024 8:00;0;0:24:22;13,9
3/07/2024 9:00;5;0:24:22;14
3/07/2024 10:00;60;0:24:22;13,3
3/07/2024 11:00;71;0:24:22;13,2
3/07/2024 12:00;74;0:24:22;13,9
3/07/2024 13:00;55;0:24:22;14,8
3/07/2024 14:00;80;0:24:22;15,7
3/07/2024 15:00;88;0:24:22;16,7
3/07/2024 16:00;75;0:24:22;17,4
3/07/2024 17:00;77;0:24:22;17,6
3/07/2024 18:00;6;0:24:22;17
3/07/2024 19:00;0;0:24:22;16,5
3/07/2024 20:00;0;0:24:22;15,8
3/07/2024 21:00;0;0:24:22;15,7
3/07/2024 22:00;0;0:24:22;15,7
3/07/2024 23:00;0;0:24:22;15,5
4/07/2024 0:00;0;0:18:40;15,8
4/07/2024 1:00;0;0:18:40;14,8
4/07/2024 2:00;0;0:18:40;14,6
4/07/2024 3:00;0;0:18:40;14,8
4/07/2024 4:00;0;0:18:40;15
4/07/2024 5:00;0;0:18:40;15,4
4/07/2024 6:00;0;0:18:40;15,5
4/07/2024 7:00;0;0:18:40;15,3
4/07/2024 8:00;0;0:18:40;15,2
4/07/2024 9:00;8;0:18:40;16,4
4/07/2024 10:00;62;0:18:40;16,9
4/07/2024 11:00;86;0:18:40;17,6
4/07/2024 12:00;78;0:18:40;18
4/07/2024 13:00;97;0:18:40;18,5
4/07/2024 14:00;73;0:18:40;19,1
4/07/2024 15:00;81;0:18:40;19,9
4/07/2024 16:00;79;0:18:40;20
4/07/2024 17:00;48;0:18:40;19,9
4/07/2024 18:00;6;0:18:40;19,6
4/07/2024 19:00;0;0:18:40;19
4/07/2024 20:00;0;0:18:40;17,8
4/07/2024 21:00;0;0:18:40;16,6
4/07/2024 22:00;0;0:18:40;15,7
4/07/2024 23:00;0;0:18:40;14,7
5/07/2024 0:00;0;0:21:01;14,6
5/07/2024 1:00;0;0:21:01;14,5
5/07/2024 2:00;0;0:21:01;14,2
5/07/2024 3:00;0;0:21:01;14,2
5/07/2024 4:00;0;0:21:01;14,1
5/07/2024 5:00;0;0:21:01;14,1
5/07/2024 6:00;0;0:21:01;14,2
5/07/2024 7:00;0;0:21:01;14,6
5/07/2024 8:00;0;0:21:01;15,3
5/07/2024 9:00;26;0:21:01;15,7
5/07/2024 10:00;31;0:21:01;15,6
5/07/2024 11:00;88;0:21:01;15,3
5/07/2024 12:00;65;0:21:01;15,3
5/07/2024 13:00;56;0:21:01;15,7
5/07/2024 14:00;76;0:21:01;15,9
5/07/2024 15:00;77;0:21:01;16,3
5/07/2024 16:00;83;0:21:01;16,7
5/07/2024 17:00;46;0:21:01;18
5/07/2024 18:00;8;0:21:01;19
5/07/2024 19:00;0;0:21:01;19,5
5/07/2024 20:00;0;0:21:01;19,6
5/07/2024 21:00;0;0:21:01;19,2
5/07/2024 22:00;0;0:21:01;18,2
5/07/2024 23:00;0;0:21:01;17,9
6/07/2024 0:00;0;0:18:35;17,4
6/07/2024 1:00;0;0:18:35;16,5
6/07/2024 2:00;0;0:18:35;16,3
6/07/2024 3:00;0;0:18:35;16
6/07/2024 4:00;0;0:18:35;16,2
6/07/2024 5:00;0;0:18:35;16,3
6/07/2024 6:00;0;0:18:35;16,5
6/07/2024 7:00;0;0:18:35;17,9
6/07/2024 8:00;0;0:18:35;18,4
6/07/2024 9:00;2;0:18:35;19,1
6/07/2024 10:00;63;0:18:35;18,1
6/07/2024 11:00;89;0:18:35;16,7
6/07/2024 12:00;126;0:18:35;18,7
6/07/2024 13:00;156;0:18:35;19,5
6/07/2024 14:00;148;0:18:35;19,6
6/07/2024 15:00;162;0:18:35;18,9
6/07/2024 16:00;109;0:18:35;19
6/07/2024 17:00;97;0:18:35;19,1
6/07/2024 18:00;11;0:18:35;18,4
6/07/2024 19:00;0;0:18:35;17,9
6/07/2024 20:00;0;0:18:35;15,2
6/07/2024 21:00;0;0:18:35;14,5
6/07/2024 22:00;0;0:18:35;14,2
6/07/2024 23:00;0;0:18:35;14,3
7/07/2024 0:00;0;0:19:08;13,9
7/07/2024 1:00;0;0:19:08;13,5
7/07/2024 2:00;0;0:19:08;12,9
7/07/2024 3:00;0;0:19:08;12,3
7/07/2024 4:00;0;0:19:08;11,9
7/07/2024 5:00;0;0:19:08;11
7/07/2024 6:00;0;0:19:08;11,2
7/07/2024 7:00;0;0:19:08;12,7
7/07/2024 8:00;0;0:19:08;14,3
7/07/2024 9:00;0;0:19:08;15,5
7/07/2024 10:00;0;0:19:08;17
7/07/2024 11:00;2;0:19:08;17,9
7/07/2024 12:00;79;0:19:08;18,5
7/07/2024 13:00;127;0:19:08;18,6
7/07/2024 14:00;140;0:19:08;19,1
7/07/2024 15:00;142;0:19:08;19,2
7/07/2024 16:00;128;0:19:08;18,9
7/07/2024 17:00;82;0:19:08;18,6
7/07/2024 18:00;3;0:19:08;18,7
7/07/2024 19:00;0;0:19:08;18,9
7/07/2024 20:00;0;0:19:08;17,3
7/07/2024 21:00;0;0:19:08;15,7
7/07/2024 22:00;0;0:19:08;15,4
7/07/2024 23:00;0;0:19:08;14,6
8/07/2024 0:00;0;0:21:12;13,5
8/07/2024 1:00;0;0:21:12;13,1
8/07/2024 2:00;0;0:21:12;12,7
8/07/2024 3:00;0;0:21:12;12,6
8/07/2024 4:00;0;0:21:12;13
8/07/2024 5:00;0;0:21:12;13,2
8/07/2024 6:00;0;0:21:12;13,4
8/07/2024 7:00;2;0:21:12;14,4
8/07/2024 8:00;0;0:21:12;15,9
8/07/2024 9:00;0;0:21:12;17,6
8/07/2024 10:00;41;0:21:12;18,6
8/07/2024 11:00;59;0:21:12;19,5
8/07/2024 12:00;54;0:21:12;20
8/07/2024 13:00;61;0:21:12;20,9
8/07/2024 14:00;84;0:21:12;21,1
8/07/2024 15:00;60;0:21:12;21,2
8/07/2024 16:00;69;0:21:12;21,2
8/07/2024 17:00;50;0:21:12;21,4
8/07/2024 18:00;7;0:21:12;20,6
8/07/2024 19:00;0;0:21:12;20,3
8/07/2024 20:00;0;0:21:12;19,1
8/07/2024 21:00;0;0:21:12;18,8
8/07/2024 22:00;0;0:21:12;18,2
8/07/2024 23:00;0;0:21:12;17,9
9/07/2024 0:00;0;0:20:10;17,8
9/07/2024 1:00;0;0:20:10;17,6
9/07/2024 2:00;0;0:20:10;17,2
9/07/2024 3:00;0;0:20:10;16,5
9/07/2024 4:00;0;0:20:10;16,5
9/07/2024 5:00;0;0:20:10;16,2
9/07/2024 6:00;0;0:20:10;15,8
9/07/2024 7:00;0;0:20:10;17,4
9/07/2024 8:00;0;0:20:10;19,1
9/07/2024 9:00;2;0:20:10;20,5
9/07/2024 10:00;45;0:20:10;22,7
9/07/2024 11:00;63;0:20:10;24,9
9/07/2024 12:00;66;0:20:10;27
9/07/2024 13:00;79;0:20:10;28
9/07/2024 14:00;131;0:20:10;28,6
9/07/2024 15:00;67;0:20:10;29,1
9/07/2024 16:00;76;0:20:10;27,6
9/07/2024 17:00;54;0:20:10;24,2
9/07/2024 18:00;8;0:20:10;17,9
9/07/2024 19:00;0;0:20:10;17,8
9/07/2024 20:00;0;0:20:10;17,9
9/07/2024 21:00;0;0:20:10;18
9/07/2024 22:00;0;0:20:10;18,2
9/07/2024 23:00;0;0:20:10;17,9
10/07/2024 0:00;0;0:19:10;17,4
10/07/2024 1:00;0;0:19:10;17,3
10/07/2024 2:00;0;0:19:10;16,9
10/07/2024 3:00;0;0:19:10;16,7
10/07/2024 4:00;0;0:19:10;16,8
10/07/2024 5:00;0;0:19:10;16,8
10/07/2024 6:00;0;0:19:10;17
10/07/2024 7:00;0;0:19:10;17,8
10/07/2024 8:00;0;0:19:10;18,8
10/07/2024 9:00;12;0:19:10;20,1
10/07/2024 10:00;95;0:19:10;20,8
10/07/2024 11:00;85;0:19:10;21,3
